Date,Time,Temp [deg C],pH [Units],SpCond [uS/cm],DO [mg/l],TDS [g/l]
9/25/2014,11:01:03 PM,18.3,8.36,685,8.02,0.4
9/25/2014,11:04:03 PM,18.28,8.37,685,8.04,0.4
9/25/2014,11:07:03 PM,18.28,8.37,685,8.04,0.4
9/25/2014,11:10:03 PM,18.25,8.37,685,8.04,0.4
9/25/2014,11:13:03 PM,18.28,8.37,685,8.04,0.4
9/25/2014,11:16:03 PM,18.26,8.37,685,8.04,0.4
9/25/2014,11:19:03 PM,18.28,8.37,684,8.01,0.4
9/25/2014,11:22:03 PM,18.28,8.37,684,8.01,0.4
9/25/2014,11:25:03 PM,18.29,8.37,684,8.04,0.4
9/25/2014,11:28:03 PM,18.29,8.37,684,8.03,0.4
9/25/2014,11:31:03 PM,18.27,8.37,684,8.05,0.4
9/25/2014,11:34:03 PM,18.28,8.37,684,8.04,0.4
9/25/2014,11:37:03 PM,18.28,8.37,684,8.05,0.4
9/25/2014,11:40:03 PM,18.29,8.37,683,8.03,0.4
9/25/2014,11:43:03 PM,18.26,8.37,683,8.02,0.4
9/25/2014,11:46:03 PM,18.27,8.37,683,8.02,0.4
9/25/2014,11:49:03 PM,18.26,8.37,684,8.03,0.4
9/25/2014,11:52:03 PM,18.24,8.37,684,8.04,0.4
9/25/2014,11:55:03 PM,18.23,8.37,684,8.03,0.4
9/25/2014,11:58:03 PM,18.22,8.36,684,8.04,0.4
